Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Diseased_Wildlife_Density_Score_Local,Proximity_To_Known_Diseased_Wildlife_Sett_Km,Test_Season
FARM_0195,54.379958,-6.962589,BT11 3LP,146 Park Road,,No,234,Dairy,552,3,91,3.4,18,FARM_0195_ANIMAL_083,172,Hereford,Female,Purchased_From_Other_Farm,20/03/2022,Negative,FALSE,224,12,Low,105.5,March
FARM_0195,54.379958,-6.962589,BT11 3LP,146 Park Road,,No,234,Dairy,552,3,91,3.4,18,FARM_0195_ANIMAL_184,24,Hereford,Male,Purchased_From_Other_Farm,26/03/2022,Negative,FALSE,186,14.6,Low,105.5,March
FARM_0195,54.379958,-6.962589,BT11 3LP,146 Park Road,,No,234,Dairy,552,3,91,3.4,18,FARM_0195_ANIMAL_057,120,Charolais,Male,Born_On_Farm,10/09/2022,Negative,FALSE,251,4.5,Low,105.5,September
FARM_0195,54.379958,-6.962589,BT11 3LP,146 Park Road,,No,234,Dairy,552,3,91,3.4,18,FARM_0195_ANIMAL_020,170,Hereford,Male,Born_On_Farm,28/07/2022,Negative,FALSE,298,17.8,Low,105.5,July
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_121,155,Charolais,Female,Purchased_From_Other_Farm,25/04/2020,Negative,FALSE,266,7.3,Medium,3.8,April
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_211,143,Jersey,Female,Born_On_Farm,01/10/2022,Negative,FALSE,226,10.4,Medium,3.8,October
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_046,137,Jersey,Male,Purchased_From_Other_Farm,19/05/2020,Negative,FALSE,164,17.7,Medium,3.8,May
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_026,83,Limousin,Female,Purchased_From_Other_Farm,19/01/2022,Negative,FALSE,254,7.2,Medium,3.8,January
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_039,46,Hereford,Male,Born_On_Farm,03/09/2021,Negative,FALSE,328,4.7,Medium,3.8,September
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_141,134,Jersey,Male,Born_On_Farm,24/12/2021,Positive,FALSE,110,15,Medium,3.8,December
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_065,37,Hereford,Male,Born_On_Farm,19/07/2021,Negative,FALSE,322,7.9,Medium,3.8,July
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_006,138,Jersey,Female,Purchased_From_Other_Farm,29/04/2022,Negative,FALSE,130,9.7,Medium,3.8,April
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_054,21,Holstein,Female,Purchased_From_Other_Farm,22/03/2021,Negative,FALSE,225,6.2,Medium,3.8,March
FARM_0196,54.37449978261357,-5.837762593,BT39 4SO,26 Station Road,028 2505 3560,No,219,Beef,638,5,95,4.1,22,FARM_0196_ANIMAL_159,131,Angus,Male,Purchased_From_Other_Farm,26/05/2022,Positive,FALSE,122,11.2,Medium,3.8,May
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_101,167,Hereford,Male,Purchased_From_Other_Farm,05/10/2020,Negative,FALSE,286,14.6,High,3,October
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_160,13,Jersey,Female,Born_On_Farm,27/12/2020,Negative,FALSE,141,16.6,High,3,December
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_124,100,Hereford,Male,Purchased_From_Other_Farm,13/06/2022,Negative,FALSE,180,13.4,High,3,June
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_010,146,Angus,Male,Born_On_Farm,30/09/2021,Negative,FALSE,215,10.7,High,3,September
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_202,140,Limousin,Female,Born_On_Farm,27/03/2021,Negative,FALSE,266,16.5,High,3,March
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_141,172,Charolais,Female,Born_On_Farm,22/12/2022,Positive,FALSE,385,16.2,High,3,December
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_144,59,Angus,Male,Born_On_Farm,06/06/2021,Positive,FALSE,264,9.8,High,3,June
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_174,96,Charolais,Female,Purchased_From_Other_Farm,11/12/2021,Negative,FALSE,286,9.2,High,3,December
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_129,85,Jersey,Male,Purchased_From_Other_Farm,14/04/2022,Negative,FALSE,285,10.6,High,3,April
FARM_0197,54.66893874335928,-7.041375172,BT40 1VL,48 Riverside Drive,028 2056 1791,,214,Dairy,710,5,62,4.7,20,FARM_0197_ANIMAL_027,162,Jersey,Female,Purchased_From_Other_Farm,10/05/2020,Negative,FALSE,248,4.4,High,3,May
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_156,71,Holstein,Female,Purchased_From_Other_Farm,04/10/2022,Negative,FALSE,326,6.2,Medium,107.8,October
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_026,160,Angus,Female,Purchased_From_Other_Farm,19/04/2022,Negative,FALSE,171,10.3,Medium,107.8,April
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_077,154,Holstein,Female,Purchased_From_Other_Farm,27/08/2020,Negative,FALSE,242,12.1,Medium,107.8,August
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_003,165,Limousin,Female,Born_On_Farm,03/09/2020,Negative,FALSE,148,7.8,Medium,107.8,September
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_137,130,Limousin,Female,Born_On_Farm,15/03/2020,Negative,FALSE,338,4.9,Medium,107.8,March
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_066,106,Holstein,Female,Born_On_Farm,01/02/2021,Negative,FALSE,221,8.1,Medium,107.8,February
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_021,76,Angus,Male,Born_On_Farm,21/07/2022,Negative,FALSE,182,4.5,Medium,107.8,July
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_083,59,Charolais,Male,Born_On_Farm,31/10/2020,Negative,FALSE,377,9.3,Medium,107.8,October
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_056,50,Angus,Female,Born_On_Farm,01/02/2022,Negative,FALSE,328,17,Medium,107.8,February
FARM_0198,54.344195,-7.179725,BT8 1DL,8 Shore Road,028 5995 5732,No,171,Mixed,463,5,35,3.3,5,FARM_0198_ANIMAL_121,69,Hereford,Male,Purchased_From_Other_Farm,03/07/2021,Negative,FALSE,122,11.8,Medium,107.8,July
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_063,78,Jersey,Male,Born_On_Farm,01/07/2022,Positive,FALSE,264,10.2,Medium,3.3,July
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_005,135,Limousin,Female,Purchased_From_Other_Farm,10/12/2022,Positive,FALSE,161,6.6,Medium,3.3,December
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_181,22,Charolais,Female,Purchased_From_Other_Farm,21/12/2020,Negative,FALSE,217,5.9,Medium,3.3,December
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_311,172,Limousin,Male,Purchased_From_Other_Farm,07/08/2022,Negative,FALSE,116,5.1,Medium,3.3,August
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_166,63,Charolais,Female,Born_On_Farm,09/04/2022,Positive,FALSE,321,17.2,Medium,3.3,April
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_119,146,Hereford,Female,Born_On_Farm,31/05/2022,Negative,FALSE,108,13.5,Medium,3.3,May
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_069,160,Jersey,Male,Born_On_Farm,27/11/2021,Negative,FALSE,266,12.1,Medium,3.3,November
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_113,156,Angus,Male,Born_On_Farm,22/02/2022,Negative,FALSE,122,7,Medium,3.3,February
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_166,19,Limousin,Female,Born_On_Farm,02/01/2021,Negative,FALSE,339,15.4,Medium,3.3,January
FARM_0199,54.612076,-7.184254,BT45 3NC,72 Willow Grove,,No,319,Mixed,702,2,106,4.2,11,FARM_0199_ANIMAL_253,108,Holstein,Male,Purchased_From_Other_Farm,08/07/2020,Negative,FALSE,253,8.1,Medium,3.3,July
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_091,72,Charolais,Male,Born_On_Farm,09/09/2021,Negative,FALSE,368,6.2,High,2.2,September
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_024,96,Hereford,Female,Born_On_Farm,06/05/2020,Negative,FALSE,154,8.8,High,2.2,May
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_138,116,Holstein,Male,Born_On_Farm,01/03/2022,Positive,FALSE,195,13.1,High,2.2,March
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_007,172,Holstein,Female,Born_On_Farm,29/07/2021,Positive,FALSE,324,12.2,High,2.2,July
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_126,26,Angus,Female,Purchased_From_Other_Farm,19/10/2020,Positive,FALSE,199,13.1,High,2.2,October
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_032,87,Hereford,Female,Born_On_Farm,30/12/2020,Negative,FALSE,122,16.2,High,2.2,December
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_096,74,Holstein,Male,Born_On_Farm,14/11/2021,Negative,FALSE,285,17.5,High,2.2,November
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_131,109,Limousin,Female,Born_On_Farm,09/11/2021,Negative,FALSE,239,11.9,High,2.2,November
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_100,68,Holstein,Male,Born_On_Farm,12/03/2022,Negative,FALSE,350,9.3,High,2.2,March
FARM_0200,54.588025026062894,-7.304830601,BT19 6LY,141 The Avenue,028 7636 7271,No,143,Dairy,805,4,99,4.6,30,FARM_0200_ANIMAL_029,180,Hereford,Male,Purchased_From_Other_Farm,02/12/2020,Negative,FALSE,354,4.7,High,2.2,December
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_033,176,Charolais,Male,Purchased_From_Other_Farm,27/10/2020,Negative,FALSE,233,9.4,Low,96.4,October
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_075,80,Holstein,Male,Born_On_Farm,10/12/2021,Negative,FALSE,189,17.1,Low,96.4,December
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_036,58,Hereford,Female,Purchased_From_Other_Farm,09/10/2022,Negative,FALSE,189,15.6,Low,96.4,October
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_062,62,Holstein,Female,Born_On_Farm,30/04/2022,Negative,FALSE,128,6.7,Low,96.4,April
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_003,61,Limousin,Female,Born_On_Farm,19/09/2022,Negative,FALSE,160,6.5,Low,96.4,September
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_014,135,Charolais,Male,Purchased_From_Other_Farm,02/10/2022,Negative,FALSE,138,9.4,Low,96.4,October
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_005,24,Limousin,Male,Born_On_Farm,10/07/2022,Negative,FALSE,219,5.8,Low,96.4,July
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_034,51,Angus,Female,Purchased_From_Other_Farm,05/09/2022,Negative,FALSE,328,17.8,Low,96.4,September
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_009,141,Jersey,Male,Born_On_Farm,25/03/2022,Negative,FALSE,199,17.6,Low,96.4,March
FARM_0201,54.872595,-6.718801,BT18 8JB,60 Park Road,028 4691 4287,No,78,Dairy,739,3,90,9.5,4,FARM_0201_ANIMAL_058,166,Limousin,Male,Born_On_Farm,17/07/2021,Negative,FALSE,182,17.9,Low,96.4,July
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_054,92,Charolais,Male,Born_On_Farm,11/10/2022,Negative,TRUE,116,16.2,High,2.6,October
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_123,113,Limousin,Male,Born_On_Farm,28/05/2022,Negative,TRUE,356,13.2,High,2.6,May
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_116,16,Holstein,Male,Born_On_Farm,30/03/2020,Negative,TRUE,331,15.5,High,2.6,March
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_076,172,Limousin,Female,Born_On_Farm,05/02/2021,Negative,TRUE,363,6.5,High,2.6,February
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_003,59,Angus,Male,Purchased_From_Other_Farm,19/01/2022,Negative,TRUE,391,4.2,High,2.6,January
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_032,69,Hereford,Female,Purchased_From_Other_Farm,04/08/2022,Negative,TRUE,216,16.5,High,2.6,August
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_118,78,Angus,Female,Purchased_From_Other_Farm,21/03/2022,Negative,TRUE,195,16.4,High,2.6,March
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_102,110,Limousin,Male,Purchased_From_Other_Farm,01/11/2022,Negative,TRUE,176,6.7,High,2.6,November
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_026,63,Angus,Male,Born_On_Farm,25/05/2021,Negative,TRUE,272,14.9,High,2.6,May
FARM_0202,54.567978824462536,-7.412184855,BT31 5IR,66 Omagh Road,028 5079 3066,No,154,Mixed,280,4,89,4.6,19,FARM_0202_ANIMAL_132,88,Charolais,Female,Born_On_Farm,02/03/2020,Positive,TRUE,356,12.7,High,2.6,March
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_219,141,Charolais,Male,Purchased_From_Other_Farm,02/12/2022,Negative,TRUE,301,17.4,Medium,5.9,December
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_165,112,Holstein,Female,Born_On_Farm,26/10/2021,Positive,TRUE,319,5.3,Medium,5.9,October
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_043,167,Angus,Female,Born_On_Farm,19/07/2020,Positive,TRUE,184,11,Medium,5.9,July
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_248,140,Limousin,Female,Born_On_Farm,27/02/2022,Negative,TRUE,359,17.4,Medium,5.9,February
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_228,150,Hereford,Male,Purchased_From_Other_Farm,27/05/2022,Positive,TRUE,282,10.7,Medium,5.9,May
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_077,176,Jersey,Male,Born_On_Farm,03/08/2022,Negative,TRUE,237,5,Medium,5.9,August
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_119,45,Charolais,Female,Born_On_Farm,24/12/2021,Negative,TRUE,373,15.3,Medium,5.9,December
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_105,76,Holstein,Female,Purchased_From_Other_Farm,20/04/2022,Negative,TRUE,187,7.1,Medium,5.9,April
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_186,162,Limousin,Female,Born_On_Farm,21/10/2021,Negative,TRUE,335,12.3,Medium,5.9,October
FARM_0203,54.41680583565389,-5.780965893,BT2 1NM,110 High Street,028 9583 4061,No,259,Mixed,875,1,89,4.9,20,FARM_0203_ANIMAL_185,111,Angus,Male,Born_On_Farm,22/02/2022,Negative,TRUE,204,7.5,Medium,5.9,February
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_120,78,Angus,Female,Born_On_Farm,15/12/2020,Negative,FALSE,169,6.3,High,5.4,December
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_185,165,Jersey,Male,Purchased_From_Other_Farm,16/05/2022,Negative,FALSE,337,16.8,High,5.4,May
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_130,109,Charolais,Male,Born_On_Farm,18/04/2020,Positive,FALSE,189,10.3,High,5.4,April
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_179,46,Charolais,Male,Purchased_From_Other_Farm,01/09/2021,Positive,FALSE,233,13.7,High,5.4,September
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_090,68,Limousin,Male,Purchased_From_Other_Farm,26/04/2021,Negative,FALSE,335,17.7,High,5.4,April
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_133,88,Limousin,Female,Born_On_Farm,13/07/2022,Negative,FALSE,348,17.7,High,5.4,July
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_203,42,Charolais,Male,Born_On_Farm,07/07/2021,Negative,FALSE,245,11.6,High,5.4,July
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_134,14,Angus,Female,Purchased_From_Other_Farm,08/03/2020,Negative,FALSE,197,13.8,High,5.4,March
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_011,154,Charolais,Male,Born_On_Farm,06/06/2021,Negative,FALSE,185,4.7,High,5.4,June
FARM_0204,54.27230116423694,-6.016134185,BT37 3JD,21 Green Lane,028 4061 4519,No,272,Mixed,529,3,64,4.5,34,FARM_0204_ANIMAL_225,128,Hereford,Male,Born_On_Farm,23/02/2022,Negative,FALSE,309,13.9,High,5.4,February
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_254,25,Holstein,Male,Born_On_Farm,31/05/2020,Negative,FALSE,246,9.3,Low,113.2,May
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_056,15,Limousin,Male,Born_On_Farm,15/09/2021,Negative,FALSE,376,9.3,Low,113.2,September
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_083,117,Hereford,Female,Born_On_Farm,04/05/2020,Negative,FALSE,227,8.9,Low,113.2,May
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_244,149,Angus,Male,Purchased_From_Other_Farm,17/10/2020,Negative,FALSE,292,17.4,Low,113.2,October
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_283,35,Holstein,Female,Born_On_Farm,28/03/2022,Negative,FALSE,377,8.5,Low,113.2,March
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_045,12,Charolais,Female,Born_On_Farm,23/02/2022,Negative,FALSE,197,4,Low,113.2,February
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_097,180,Charolais,Male,Born_On_Farm,06/05/2022,Negative,FALSE,336,5.1,Low,113.2,May
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_037,85,Hereford,Male,Born_On_Farm,08/01/2020,Negative,FALSE,162,10.1,Low,113.2,January
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_126,94,Limousin,Female,Purchased_From_Other_Farm,14/03/2021,Negative,FALSE,101,9,Low,113.2,March
FARM_0205,54.700755,-6.766007,BT25 2CT,,028 4752 1255,No,284,Dairy,874,3,3,1.6,13,FARM_0205_ANIMAL_219,100,Charolais,Male,Purchased_From_Other_Farm,08/12/2021,Negative,FALSE,101,13.9,Low,113.2,December
